Store,Date,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
37,16-12-2011,December,2011,533905.67,0,58.31,3.16,217.88,7.72
37,23-12-2011,December,2011,605791.46,0,55.41,3.11,218.05,7.72
37,30-12-2011,December,2011,451327.61,1,48.26,3.13,218.23,7.72
37,06-01-2012,January,2012,558343.57,0,57.18,3.16,218.41,7.24
37,13-01-2012,January,2012,546221.4,0,56.28,3.26,218.58,7.24
37,20-01-2012,January,2012,543894.07,0,58.9,3.27,218.68,7.24
37,27-01-2012,January,2012,514116.58,0,62.73,3.29,218.77,7.24
37,03-02-2012,February,2012,555424.24,0,61.33,3.36,218.86,7.24
37,10-02-2012,February,2012,527041.46,1,54.49,3.41,218.96,7.24
37,17-02-2012,February,2012,541071.29,0,54.38,3.51,219.11,7.24
37,24-02-2012,February,2012,518696.89,0,62.21,3.56,219.32,7.24
37,02-03-2012,March,2012,525559.17,0,64.54,3.63,219.53,7.24
37,09-03-2012,March,2012,535937.25,0,63.19,3.67,219.74,7.24
37,16-03-2012,March,2012,484588.34,0,67.48,3.73,219.9,7.24
37,23-03-2012,March,2012,520887.23,0,69.18,3.79,219.97,7.24
37,30-03-2012,March,2012,533734.94,0,70.48,3.85,220.05,7.24
37,06-04-2012,April,2012,564848.78,0,73.95,3.89,220.12,6.99
37,13-04-2012,April,2012,506973.17,0,72.54,3.89,220.2,6.99
37,20-04-2012,April,2012,523483.19,0,70.87,3.88,220.25,6.99
37,27-04-2012,April,2012,528807.45,0,70.06,3.81,220.3,6.99
37,04-05-2012,May,2012,535311.64,0,77.17,3.75,220.35,6.99
37,11-05-2012,May,2012,527983.04,0,76.55,3.69,220.41,6.99
37,18-05-2012,May,2012,534847.96,0,73.7,3.63,220.43,6.99
37,25-05-2012,May,2012,540625.79,0,78.94,3.56,220.43,6.99
37,01-06-2012,June,2012,531811.85,0,80.74,3.5,220.43,6.99
37,08-06-2012,June,2012,528940.78,0,81.5,3.45,220.44,6.99
37,15-06-2012,June,2012,508573.16,0,82.15,3.39,220.45,6.99
37,22-06-2012,June,2012,484032.75,0,80.4,3.35,220.49,6.99
37,29-06-2012,June,2012,508309.81,0,86.68,3.29,220.53,6.99
37,06-07-2012,July,2012,519498.32,0,81.52,3.23,220.57,6.62
37,13-07-2012,July,2012,506005.47,0,78.15,3.26,220.61,6.62
37,20-07-2012,July,2012,503744.56,0,81.76,3.31,220.61,6.62
37,27-07-2012,July,2012,514489.17,0,84,3.41,220.62,6.62
37,03-08-2012,August,2012,521959.28,0,85.56,3.42,220.63,6.62
37,10-08-2012,August,2012,500964.59,0,84.41,3.49,220.64,6.62
37,17-08-2012,August,2012,509633.71,0,85.89,3.57,220.72,6.62
37,24-08-2012,August,2012,522665.04,0,81.26,3.62,220.85,6.62
37,31-08-2012,August,2012,538344.1,0,84.79,3.64,220.99,6.62
37,07-09-2012,September,2012,526838.14,1,84.19,3.73,221.12,6.62
37,14-09-2012,September,2012,514651.74,0,78.16,3.72,221.26,6.62
37,21-09-2012,September,2012,521320.98,0,75.98,3.72,221.46,6.62
37,28-09-2012,September,2012,527953.14,0,79.49,3.67,221.66,6.62
37,05-10-2012,October,2012,546122.37,0,73.57,3.62,221.85,6.23
37,12-10-2012,October,2012,521810.75,0,71.28,3.6,222.05,6.23
37,19-10-2012,October,2012,551969.1,0,74.06,3.59,222.1,6.23
37,26-10-2012,October,2012,534738.43,0,74.39,3.51,222.11,6.23
38,05-02-2010,February,2010,358496.14,0,49.47,2.96,126.44,13.98
38,12-02-2010,February,2010,342214.9,1,47.87,2.95,126.5,13.98
38,19-02-2010,February,2010,327237.92,0,54.83,2.92,126.53,13.98
38,26-02-2010,February,2010,334222.73,0,50.23,2.83,126.55,13.98
38,05-03-2010,March,2010,372239.89,0,53.77,2.99,126.58,13.98
38,12-03-2010,March,2010,342023.92,0,50.11,2.93,126.6,13.98
38,19-03-2010,March,2010,333025.47,0,59.57,3.05,126.61,13.98
38,26-03-2010,March,2010,335858.11,0,60.06,3.08,126.61,13.98
38,02-04-2010,April,2010,368929.55,0,59.84,3.09,126.6,14.1
38,09-04-2010,April,2010,341630.46,0,59.25,3.09,126.6,14.1
38,16-04-2010,April,2010,337723.49,0,64.95,3.11,126.56,14.1
38,23-04-2010,April,2010,335121.82,0,64.55,3.05,126.47,14.1
38,30-04-2010,April,2010,337979.65,0,67.38,3.11,126.38,14.1
38,07-05-2010,May,2010,383657.44,0,70.15,3.13,126.29,14.1
38,14-05-2010,May,2010,346174.3,0,68.44,3.15,126.21,14.1
38,21-05-2010,May,2010,340497.08,0,76.2,3.12,126.18,14.1
38,28-05-2010,May,2010,326469.43,0,67.84,3.06,126.16,14.1
38,04-06-2010,June,2010,376184.88,0,81.39,2.94,126.14,14.1
38,11-06-2010,June,2010,354828.65,0,90.84,2.95,126.11,14.1
38,18-06-2010,June,2010,335691.85,0,81.06,3.04,126.11,14.1
38,25-06-2010,June,2010,322046.76,0,87.27,3.08,126.13,14.1
38,02-07-2010,July,2010,361181.48,0,91.98,3.11,126.14,14.18
38,09-07-2010,July,2010,343850.34,0,90.37,3.1,126.15,14.18
38,16-07-2010,July,2010,338277.71,0,97.18,3.09,126.15,14.18
38,23-07-2010,July,2010,328336.85,0,99.22,3.11,126.13,14.18
38,30-07-2010,July,2010,336378.38,0,96.31,3.02,126.11,14.18
38,06-08-2010,August,2010,378574.44,0,92.95,3.12,126.09,14.18
38,13-08-2010,August,2010,341400.72,0,87.01,3.16,126.06,14.18
38,20-08-2010,August,2010,329139.73,0,92.81,3.04,126.08,14.18
38,27-08-2010,August,2010,322868.56,0,93.19,3.13,126.09,14.18
38,03-09-2010,September,2010,377096.55,0,83.12,3.09,126.1,14.18
38,10-09-2010,September,2010,336227.69,1,83.63,3.04,126.11,14.18
38,17-09-2010,September,2010,336253.19,0,82.45,3.03,126.15,14.18
38,24-09-2010,September,2010,330604.9,0,81.77,2.94,126.19,14.18
38,01-10-2010,October,2010,360256.58,0,85.2,3,126.23,14.31
38,08-10-2010,October,2010,351271.36,0,71.82,3.01,126.28,14.31
38,15-10-2010,October,2010,337743.26,0,75,2.98,126.33,14.31
38,22-10-2010,October,2010,339042.18,0,68.85,3.01,126.38,14.31
38,29-10-2010,October,2010,341219.63,0,61.09,3.02,126.44,14.31
38,05-11-2010,November,2010,380870.09,0,65.49,3.13,126.49,14.31
38,12-11-2010,November,2010,340147.2,0,57.79,3.13,126.55,14.31
38,19-11-2010,November,2010,348593.99,0,58.18,3.16,126.61,14.31
38,26-11-2010,November,2010,360857.98,1,47.66,3.16,126.67,14.31
38,03-12-2010,December,2010,351925.36,0,43.33,3.04,126.73,14.31
38,10-12-2010,December,2010,355965.23,0,50.01,3.2,126.79,14.31
38,17-12-2010,December,2010,334441.15,0,52.77,3.24,126.88,14.31
38,24-12-2010,December,2010,369106.72,0,52.02,3.24,126.98,14.31
38,31-12-2010,December,2010,303908.81,1,45.64,3.15,127.09,14.31
38,07-01-2011,January,2011,386344.54,0,37.64,3.29,127.19,14.02
38,14-01-2011,January,2011,356138.79,0,43.15,3.31,127.3,14.02
38,21-01-2011,January,2011,341098.08,0,53.53,3.22,127.44,14.02
38,28-01-2011,January,2011,357557.16,0,50.74,3.34,127.58,14.02
38,04-02-2011,February,2011,402341.76,0,45.14,3.35,127.72,14.02
38,11-02-2011,February,2011,377672.46,1,51.3,3.38,127.86,14.02
38,18-02-2011,February,2011,364606.7,0,53.35,3.43,128,14.02
38,25-02-2011,February,2011,354232.34,0,48.45,3.53,128.13,14.02
38,04-03-2011,March,2011,405429.43,0,51.72,3.67,128.26,14.02
38,11-03-2011,March,2011,357897.18,0,57.75,3.82,128.4,14.02
38,18-03-2011,March,2011,349459.95,0,64.21,3.69,128.51,14.02
38,25-03-2011,March,2011,351541.62,0,54.4,3.91,128.62,14.02
38,01-04-2011,April,2011,382098.13,0,63.63,3.77,128.72,13.74
38,08-04-2011,April,2011,392152.3,0,64.47,4,128.82,13.74
38,15-04-2011,April,2011,362758.94,0,57.63,3.87,128.91,13.74
38,22-04-2011,April,2011,362952.34,0,72.12,4.13,128.96,13.74
38,29-04-2011,April,2011,344225.99,0,68.27,4.15,129,13.74
38,06-05-2011,May,2011,422186.65,0,68.4,4.19,129.04,13.74
38,13-05-2011,May,2011,366977.79,0,70.93,4.2,129.09,13.74
38,20-05-2011,May,2011,365730.76,0,66.59,4.17,129.08,13.74
38,27-05-2011,May,2011,356886.1,0,76.67,4.09,129.06,13.74
38,03-06-2011,June,2011,396826.06,0,71.81,4.03,129.05,13.74
38,10-06-2011,June,2011,381763.02,0,78.72,3.98,129.04,13.74
38,17-06-2011,June,2011,356797,0,86.84,3.94,129.04,13.74
38,24-06-2011,June,2011,354078.95,0,88.95,3.9,129.07,13.74
38,01-07-2011,July,2011,387334.04,0,89.85,3.84,129.09,13.5
38,08-07-2011,July,2011,399699.17,0,89.9,3.71,129.11,13.5
38,15-07-2011,July,2011,367181.71,0,88.1,3.69,129.13,13.5
38,22-07-2011,July,2011,365562.67,0,91.17,3.79,129.15,13.5
38,29-07-2011,July,2011,355131.33,0,93.29,3.81,129.17,13.5
38,05-08-2011,August,2011,437631.44,0,90.61,3.8,129.18,13.5
38,12-08-2011,August,2011,387844.05,0,91.04,3.7,129.2,13.5
38,19-08-2011,August,2011,362224.7,0,91.74,3.74,129.24,13.5
38,26-08-2011,August,2011,365672.55,0,94.61,3.74,129.28,13.5
38,02-09-2011,September,2011,416953.51,0,93.66,3.8,129.33,13.5
38,09-09-2011,September,2011,397771.68,1,88,3.91,129.37,13.5
38,16-09-2011,September,2011,408188.88,0,76.36,3.92,129.43,13.5
38,23-09-2011,September,2011,394665.28,0,82.95,3.79,129.52,13.5
38,30-09-2011,September,2011,366819.84,0,83.26,3.88,129.61,13.5
38,07-10-2011,October,2011,449516.29,0,70.44,3.83,129.69,12.89
38,14-10-2011,October,2011,400430.78,0,67.31,3.81,129.77,12.89
38,21-10-2011,October,2011,402709.17,0,73.05,3.84,129.78,12.89
38,28-10-2011,October,2011,378539.17,0,67.41,3.73,129.79,12.89
38,04-11-2011,November,2011,436970.1,0,59.77,3.83,129.81,12.89
38,11-11-2011,November,2011,411116.95,0,48.76,3.82,129.82,12.89
38,18-11-2011,November,2011,392003.13,0,54.2,3.81,129.83,12.89
38,25-11-2011,November,2011,393715.71,1,53.25,3.62,129.84,12.89
38,02-12-2011,December,2011,411252.02,0,52.5,3.7,129.85,12.89
38,09-12-2011,December,2011,435401.64,0,42.17,3.64,129.86,12.89
38,16-12-2011,December,2011,404283.84,0,43.29,3.6,129.9,12.89
38,23-12-2011,December,2011,419717.41,0,45.4,3.54,129.98,12.89
38,30-12-2011,December,2011,342667.35,1,44.64,3.43,130.07,12.89
38,06-01-2012,January,2012,478483.2,0,50.43,3.6,130.16,12.19
38,13-01-2012,January,2012,423260.82,0,48.07,3.66,130.24,12.19
38,20-01-2012,January,2012,405215.91,0,46.2,3.66,130.28,12.19
38,27-01-2012,January,2012,412882.31,0,50.43,3.68,130.31,12.19
38,03-02-2012,February,2012,457711.68,0,50.58,3.7,130.35,12.19
38,10-02-2012,February,2012,469787.38,1,52.27,3.72,130.38,12.19
38,17-02-2012,February,2012,415513.97,0,51.8,3.78,130.45,12.19
38,24-02-2012,February,2012,409411.61,0,53.13,3.95,130.55,12.19
38,02-03-2012,March,2012,471115.38,0,52.27,4.18,130.65,12.19
38,09-03-2012,March,2012,452792.53,0,54.54,4.25,130.74,12.19
38,16-03-2012,March,2012,428465.11,0,64.44,4.27,130.83,12.19
38,23-03-2012,March,2012,412456.48,0,56.26,4.04,130.9,12.19
38,30-03-2012,March,2012,408679.36,0,64.36,4.29,130.97,12.19
38,06-04-2012,April,2012,499267.66,0,64.05,4.12,131.04,11.63
38,13-04-2012,April,2012,435790.74,0,64.28,4.25,131.11,11.63
38,20-04-2012,April,2012,401615.8,0,66.73,4.22,131.12,11.63
38,27-04-2012,April,2012,419964.77,0,77.99,4.19,131.13,11.63
38,04-05-2012,May,2012,491755.69,0,76.03,4.17,131.14,11.63
38,11-05-2012,May,2012,429914.6,0,77.27,4.19,131.15,11.63
38,18-05-2012,May,2012,412314.71,0,84.51,4.11,131.1,11.63
38,25-05-2012,May,2012,422810.12,0,83.84,4.29,131.03,11.63
38,01-06-2012,June,2012,435579.7,0,78.11,4.28,130.96,11.63
38,08-06-2012,June,2012,448110.25,0,84.83,4.1,130.89,11.63
38,15-06-2012,June,2012,430222.07,0,85.94,4.14,130.83,11.63
38,22-06-2012,June,2012,405938.35,0,91.61,4.01,130.79,11.63
38,29-06-2012,June,2012,404634.36,0,90.47,3.88,130.76,11.63
38,06-07-2012,July,2012,471086.22,0,89.13,3.77,130.72,10.93
38,13-07-2012,July,2012,416036.75,0,95.61,3.72,130.68,10.93
38,20-07-2012,July,2012,441683.74,0,85.53,3.73,130.7,10.93
38,27-07-2012,July,2012,407186.47,0,93.47,3.77,130.72,10.93
38,03-08-2012,August,2012,469311.17,0,88.16,3.76,130.74,10.93
38,10-08-2012,August,2012,436690.13,0,95.91,3.81,130.76,10.93
38,17-08-2012,August,2012,411866.46,0,94.87,4,130.79,10.93
38,24-08-2012,August,2012,397428.22,0,85.32,4.06,130.84,10.93
38,31-08-2012,August,2012,424904.95,0,89.78,4.09,130.89,10.93
38,07-09-2012,September,2012,490274.82,1,88.52,4.12,130.93,10.93
38,14-09-2012,September,2012,430944.39,0,83.64,4.13,130.98,10.93
38,21-09-2012,September,2012,409600.98,0,82.97,4.13,131.01,10.93
38,28-09-2012,September,2012,398468.08,0,81.22,3.97,131.04,10.93
38,05-10-2012,October,2012,458479.01,0,81.61,3.97,131.08,10.2
38,12-10-2012,October,2012,437320.66,0,71.74,4.47,131.11,10.2
38,19-10-2012,October,2012,428806.46,0,68.66,4.45,131.15,10.2
38,26-10-2012,October,2012,417290.38,0,65.95,4.3,131.19,10.2
39,05-02-2010,February,2010,1230596.8,0,44.3,2.57,209.85,8.55
39,12-02-2010,February,2010,1266229.07,1,44.58,2.55,210,8.55
39,19-02-2010,February,2010,1230591.97,0,43.96,2.51,210.05,8.55
39,26-02-2010,February,2010,1168582.02,0,49.79,2.56,210.08,8.55
39,05-03-2010,March,2010,1266254.21,0,50.93,2.63,210.11,8.55
39,12-03-2010,March,2010,1244391.83,0,61.88,2.67,210.14,8.55
39,19-03-2010,March,2010,1301590.13,0,58.62,2.72,209.98,8.55
39,26-03-2010,March,2010,1235094.66,0,54.83,2.73,209.79,8.55
39,02-04-2010,April,2010,1463942.62,0,63.31,2.72,209.59,8.46
39,09-04-2010,April,2010,1327035.27,0,68.15,2.77,209.4,8.46
39,16-04-2010,April,2010,1242874.98,0,66.33,2.81,209.27,8.46
39,23-04-2010,April,2010,1280231.85,0,67.64,2.8,209.22,8.46
39,30-04-2010,April,2010,1263836.59,0,70.03,2.78,209.17,8.46
39,07-05-2010,May,2010,1355704.21,0,74.86,2.84,209.12,8.46
39,14-05-2010,May,2010,1226997.7,0,77.49,2.85,209.12,8.46
39,21-05-2010,May,2010,1350673.98,0,76.67,2.83,209.39,8.46
39,28-05-2010,May,2010,1365541.59,0,80.22,2.76,209.67,8.46
39,04-06-2010,June,2010,1512207.95,0,79.83,2.71,209.94,8.46
39,11-06-2010,June,2010,1371405.33,0,81.78,2.67,210.21,8.46
39,18-06-2010,June,2010,1368312.45,0,83.96,2.64,210.21,8.46
39,25-06-2010,June,2010,1280414.8,0,83.24,2.65,210.1,8.46
39,02-07-2010,July,2010,1352547.7,0,81.35,2.67,209.98,8.36
39,09-07-2010,July,2010,1330473.47,0,81.1,2.64,209.87,8.36
39,16-07-2010,July,2010,1339811.68,0,83.86,2.62,209.86,8.36
39,23-07-2010,July,2010,1314651.83,0,82.2,2.61,210,8.36
39,30-07-2010,July,2010,1308222.24,0,80.99,2.64,210.13,8.36
39,06-08-2010,August,2010,1409989.67,0,84.92,2.63,210.26,8.36
39,13-08-2010,August,2010,1371465.66,0,85.66,2.69,210.39,8.36
39,20-08-2010,August,2010,1471816.52,0,85.73,2.66,210.36,8.36
39,27-08-2010,August,2010,1417515.93,0,84.31,2.62,210.33,8.36
39,03-09-2010,September,2010,1345167.61,0,82.13,2.58,210.3,8.36
39,10-09-2010,September,2010,1279666.47,1,79.94,2.57,210.26,8.36
39,17-09-2010,September,2010,1252915.43,0,81.83,2.58,210.29,8.36
39,24-09-2010,September,2010,1199449.54,0,78.5,2.62,210.37,8.36
39,01-10-2010,October,2010,1219583.91,0,72.74,2.6,210.44,8.48
39,08-10-2010,October,2010,1286598.59,0,64.8,2.63,210.51,8.48
39,15-10-2010,October,2010,1238742,0,69.96,2.72,210.58,8.48
39,22-10-2010,October,2010,1261109.01,0,71.73,2.73,210.63,8.48
39,29-10-2010,October,2010,1294769.08,0,75.14,2.72,210.67,8.48
39,05-11-2010,November,2010,1293707.19,0,61.62,2.69,210.72,8.48
39,12-11-2010,November,2010,1291398.71,0,62.21,2.73,210.77,8.48
39,19-11-2010,November,2010,1370659.54,0,55.5,2.77,210.65,8.48
39,26-11-2010,November,2010,2149355.2,1,67.75,2.74,210.52,8.48
39,03-12-2010,December,2010,1431910.98,0,53.55,2.71,210.38,8.48
39,10-12-2010,December,2010,1630564.48,0,50.81,2.84,210.24,8.48
39,17-12-2010,December,2010,1842172.46,0,55.31,2.87,210.18,8.48
39,24-12-2010,December,2010,2495489.25,0,58.86,2.89,210.18,8.48
39,31-12-2010,December,2010,1230012.16,1,52.45,2.94,210.18,8.48
39,07-01-2011,January,2011,1224475.12,0,52.74,2.98,210.18,8.4
39,14-01-2011,January,2011,1193199.39,0,41.74,2.98,210.24,8.4
39,21-01-2011,January,2011,1243370.74,0,50.25,3.02,210.6,8.4
39,28-01-2011,January,2011,1158698.44,0,47.94,3.01,210.97,8.4
39,04-02-2011,February,2011,1343773.94,0,45.96,2.99,211.33,8.4
39,11-02-2011,February,2011,1227893.89,1,40.34,3.02,211.7,8.4
39,18-02-2011,February,2011,1335233.74,0,58.2,3.05,212.01,8.4
39,25-02-2011,February,2011,1240921.19,0,67.77,3.07,212.29,8.4
39,04-03-2011,March,2011,1316385.43,0,63.56,3.29,212.58,8.4
39,11-03-2011,March,2011,1283716.81,0,58.35,3.46,212.86,8.4
39,18-03-2011,March,2011,1348410.05,0,65.28,3.49,213.11,8.4
39,25-03-2011,March,2011,1284334.79,0,71.17,3.47,213.34,8.4
39,01-04-2011,April,2011,1316849.36,0,66.57,3.52,213.58,8.3
39,08-04-2011,April,2011,1350646.16,0,69.45,3.62,213.81,8.3
39,15-04-2011,April,2011,1348031.55,0,73.19,3.74,214.03,8.3
39,22-04-2011,April,2011,1563140.85,0,74.98,3.81,214.19,8.3
39,29-04-2011,April,2011,1379651.87,0,76.47,3.81,214.36,8.3
39,06-05-2011,May,2011,1370920.87,0,68.75,3.91,214.52,8.3
39,13-05-2011,May,2011,1325022.77,0,77.39,3.9,214.69,8.3
39,20-05-2011,May,2011,1373907.21,0,73.31,3.91,214.47,8.3
39,27-05-2011,May,2011,1406124.14,0,82.1,3.79,214.24,8.3
39,03-06-2011,June,2011,1541745.59,0,83.59,3.7,214.02,8.3
39,10-06-2011,June,2011,1442092.08,0,82.75,3.65,213.79,8.3
39,17-06-2011,June,2011,1451392.67,0,85.21,3.64,213.75,8.3
39,24-06-2011,June,2011,1363167.95,0,84.06,3.59,213.84,8.3
39,01-07-2011,July,2011,1429829.36,0,84.93,3.52,213.93,8.18
39,08-07-2011,July,2011,1414564.53,0,84.33,3.48,214.02,8.18
39,15-07-2011,July,2011,1380257.12,0,85.96,3.58,214.11,8.18
39,22-07-2011,July,2011,1416005.59,0,84.6,3.65,214.17,8.18
39,29-07-2011,July,2011,1426418.53,0,86.24,3.68,214.23,8.18
39,05-08-2011,August,2011,1518790.89,0,87.73,3.68,214.3,8.18
39,12-08-2011,August,2011,1514055.97,0,88.27,3.64,214.36,8.18
39,19-08-2011,August,2011,1629066.9,0,87.93,3.55,214.42,8.18
39,26-08-2011,August,2011,1573898.63,0,86.49,3.52,214.49,8.18
39,02-09-2011,September,2011,1465089.85,0,88.65,3.53,214.55,8.18
39,09-09-2011,September,2011,1429345.86,1,79.15,3.55,214.62,8.18
39,16-09-2011,September,2011,1372500.63,0,83.11,3.53,214.79,8.18
39,23-09-2011,September,2011,1338657.95,0,78.75,3.47,215.12,8.18
39,30-09-2011,September,2011,1311775.83,0,81.51,3.36,215.45,8.18
39,07-10-2011,October,2011,1443884.39,0,71.68,3.29,215.78,7.72
39,14-10-2011,October,2011,1384721.84,0,73.79,3.27,216.09,7.72
39,21-10-2011,October,2011,1465283.29,0,67.65,3.35,216.25,7.72
39,28-10-2011,October,2011,1472663.1,0,71.05,3.37,216.41,7.72
39,04-11-2011,November,2011,1553629.59,0,58.04,3.33,216.56,7.72
39,11-11-2011,November,2011,1456957.38,0,63.11,3.3,216.72,7.72
39,18-11-2011,November,2011,1510397.27,0,66.09,3.31,216.94,7.72
39,25-11-2011,November,2011,2338832.4,1,66.36,3.24,217.18,7.72
39,02-12-2011,December,2011,1632894.58,0,53.14,3.17,217.42,7.72
39,09-12-2011,December,2011,1781528.77,0,49.36,3.16,217.66,7.72
39,16-12-2011,December,2011,1991824.05,0,58.58,3.16,217.88,7.72
39,23-12-2011,December,2011,2554482.84,0,54.62,3.11,218.05,7.72
39,30-12-2011,December,2011,1537139.56,1,47.6,3.13,218.23,7.72
39,06-01-2012,January,2012,1478537.93,0,55.83,3.16,218.41,7.24
39,13-01-2012,January,2012,1369125.37,0,54.66,3.26,218.58,7.24
39,20-01-2012,January,2012,1394841.03,0,58.04,3.27,218.68,7.24
39,27-01-2012,January,2012,1320301.61,0,60.65,3.29,218.77,7.24
39,03-02-2012,February,2012,1396150.15,0,60.69,3.36,218.86,7.24
39,10-02-2012,February,2012,1442988.44,1,52.89,3.41,218.96,7.24
39,17-02-2012,February,2012,1511041.69,0,52.75,3.51,219.11,7.24
39,24-02-2012,February,2012,1412065.04,0,61.1,3.56,219.32,7.24
39,02-03-2012,March,2012,1453047.02,0,64.05,3.63,219.53,7.24
39,09-03-2012,March,2012,1470764.35,0,61.64,3.67,219.74,7.24
39,16-03-2012,March,2012,1522421.07,0,65.81,3.73,219.9,7.24
39,23-03-2012,March,2012,1469593.37,0,67.91,3.79,219.97,7.24
39,30-03-2012,March,2012,1499727.02,0,69.11,3.85,220.05,7.24
39,06-04-2012,April,2012,1764847.94,0,73.49,3.89,220.12,6.99
39,13-04-2012,April,2012,1580732.73,0,71.59,3.89,220.2,6.99
39,20-04-2012,April,2012,1433391.04,0,70.04,3.88,220.25,6.99
39,27-04-2012,April,2012,1456997.2,0,69.11,3.81,220.3,6.99
39,04-05-2012,May,2012,1512227.34,0,77.15,3.75,220.35,6.99
39,11-05-2012,May,2012,1470792.41,0,75.52,3.69,220.41,6.99
39,18-05-2012,May,2012,1522978.54,0,72.36,3.63,220.43,6.99
39,25-05-2012,May,2012,1596036.66,0,78.31,3.56,220.43,6.99
39,01-06-2012,June,2012,1640476.77,0,80.33,3.5,220.43,6.99
39,08-06-2012,June,2012,1623442.24,0,81.12,3.45,220.44,6.99
39,15-06-2012,June,2012,1587499.82,0,81.33,3.39,220.45,6.99
39,22-06-2012,June,2012,1532316.79,0,79.84,3.35,220.49,6.99
39,29-06-2012,June,2012,1492388.98,0,85.72,3.29,220.53,6.99
39,06-07-2012,July,2012,1659221.99,0,81.05,3.23,220.57,6.62
39,13-07-2012,July,2012,1471261.76,0,78.16,3.26,220.61,6.62
39,20-07-2012,July,2012,1582168.27,0,80.32,3.31,220.61,6.62
39,27-07-2012,July,2012,1487797.54,0,82.89,3.41,220.62,6.62
39,03-08-2012,August,2012,1608277.74,0,84.05,3.42,220.63,6.62
39,10-08-2012,August,2012,1641867.92,0,83.47,3.49,220.64,6.62
39,17-08-2012,August,2012,1720221.91,0,84.72,3.57,220.72,6.62
39,24-08-2012,August,2012,1724669.75,0,80.49,3.62,220.85,6.62
39,31-08-2012,August,2012,1710923.94,0,83.72,3.64,220.99,6.62
39,07-09-2012,September,2012,1609811.75,1,83.71,3.73,221.12,6.62
39,14-09-2012,September,2012,1447614.08,0,76.71,3.72,221.26,6.62
39,21-09-2012,September,2012,1555672.51,0,73.58,3.72,221.46,6.62
39,28-09-2012,September,2012,1495607.07,0,78.04,3.67,221.66,6.62
39,05-10-2012,October,2012,1574408.67,0,72.05,3.62,221.85,6.23
39,12-10-2012,October,2012,1494417.07,0,69.88,3.6,222.05,6.23
39,19-10-2012,October,2012,1577486.33,0,71.45,3.59,222.1,6.23
39,26-10-2012,October,2012,1569502,0,72.9,3.51,222.11,6.23
40,05-02-2010,February,2010,1001943.8,0,14.48,2.79,131.53,5.89
40,12-02-2010,February,2010,955338.29,1,20.84,2.77,131.59,5.89
40,19-02-2010,February,2010,916289.2,0,27.84,2.75,131.64,5.89
40,26-02-2010,February,2010,863917.41,0,33.32,2.75,131.69,5.89
40,05-03-2010,March,2010,990152.28,0,34.78,2.77,131.74,5.89
40,12-03-2010,March,2010,899352.4,0,35.1,2.81,131.78,5.89
40,19-03-2010,March,2010,894865.3,0,40.54,2.83,131.82,5.89
40,26-03-2010,March,2010,873354.58,0,39.51,2.83,131.86,5.89
40,02-04-2010,April,2010,1041202.13,0,41.39,2.83,131.9,5.44
40,09-04-2010,April,2010,919839.19,0,54.31,2.85,131.94,5.44
40,16-04-2010,April,2010,882636.96,0,43.3,2.89,131.98,5.44
40,23-04-2010,April,2010,844958.49,0,45.85,2.9,132.02,5.44
40,30-04-2010,April,2010,816838.31,0,46.5,2.94,132.06,5.44
40,07-05-2010,May,2010,1009797.06,0,60.05,2.98,132.11,5.44
40,14-05-2010,May,2010,907262.47,0,45.5,2.98,132.15,5.44
40,21-05-2010,May,2010,885613.91,0,56.75,2.96,132.22,5.44
40,28-05-2010,May,2010,1008483.07,0,67.88,2.91,132.29,5.44
40,04-06-2010,June,2010,1052429.03,0,65.7,2.86,132.36,5.44
40,11-06-2010,June,2010,1007574.67,0,59.42,2.83,132.44,5.44
40,18-06-2010,June,2010,973105.3,0,60.97,2.81,132.47,5.44
40,25-06-2010,June,2010,940405.03,0,69.72,2.81,132.5,5.44
40,02-07-2010,July,2010,1087578.78,0,65.47,2.82,132.52,5.33
40,09-07-2010,July,2010,1058250.91,0,76.67,2.81,132.55,5.33
40,16-07-2010,July,2010,959229.09,0,74.25,2.8,132.57,5.33
40,23-07-2010,July,2010,922341.82,0,71.79,2.78,132.58,5.33
40,30-07-2010,July,2010,953393.02,0,71.35,2.79,132.6,5.33
40,06-08-2010,August,2010,1057295.87,0,69.16,2.79,132.61,5.33
40,13-08-2010,August,2010,924011.76,0,67.47,2.81,132.63,5.33
40,20-08-2010,August,2010,932397,0,67.05,2.8,132.66,5.33
40,27-08-2010,August,2010,922328.02,0,62.57,2.77,132.69,5.33
40,03-09-2010,September,2010,976453.34,0,70.66,2.74,132.72,5.33
40,10-09-2010,September,2010,967310.82,1,62.75,2.72,132.76,5.33
40,17-09-2010,September,2010,855046.95,0,55.34,2.72,132.77,5.33
40,24-09-2010,September,2010,844373.31,0,55.63,2.72,132.76,5.33
40,01-10-2010,October,2010,891152.33,0,62.01,2.72,132.76,5.29
40,08-10-2010,October,2010,972405.38,0,52.02,2.78,132.75,5.29
40,15-10-2010,October,2010,917883.17,0,44.56,2.88,132.76,5.29
40,22-10-2010,October,2010,882180.91,0,41.25,2.92,132.82,5.29
40,29-10-2010,October,2010,875038.84,0,47.1,2.94,132.87,5.29
40,05-11-2010,November,2010,968270.66,0,36.45,2.94,132.92,5.29
40,12-11-2010,November,2010,935481.32,0,38.5,2.96,132.98,5.29
